segment,league,model_type,market_a,market_b,label_a,label_b,n,k_joint,p_a,p_b,p_joint,independent_joint,dependency_ratio,excess_pp,phi,joint_ci_lo,joint_ci_hi,frechet_lo,frechet_hi,frechet_ok,independence_within_ci,sample_status,calc_version
league=League Two,League Two,ALL,U15,X2,Under 1.5,Draw or away,1693,251,0.259303,0.568813,0.148258,0.147495,1.0052,0.076,0.0035,0.132127,0.165981,0.0,0.259303,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,U15,12,Under 1.5,Home or away,1693,324,0.259303,0.744241,0.191376,0.192984,0.9917,-0.161,-0.0084,0.173344,0.210806,0.003544,0.259303,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,U35,Over 2.5,Under 3.5,1693,374,0.498523,0.722386,0.22091,0.360126,0.6134,-13.922,-0.6218,0.201792,0.241291,0.22091,0.498523,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,BTTS,Over 2.5,BTTS Yes,1693,693,0.498523,0.531601,0.409333,0.265015,1.5446,14.432,0.5784,0.386141,0.432935,0.030124,0.498523,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,BTTS_NO,Over 2.5,BTTS No,1693,151,0.498523,0.468399,0.089191,0.233508,0.382,-14.432,-0.5784,0.076527,0.103714,0.0,0.468399,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,HOME,Over 2.5,Home win,1693,425,0.498523,0.431187,0.251034,0.214957,1.1678,3.608,0.1457,0.230958,0.272237,0.0,0.431187,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,DRAW,Over 2.5,Draw,1693,111,0.498523,0.255759,0.065564,0.127502,0.5142,-6.194,-0.2839,0.054729,0.078366,0.0,0.255759,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,AWAY,Over 2.5,Away win,1693,308,0.498523,0.313054,0.181926,0.156065,1.1657,2.586,0.1115,0.164276,0.201016,0.0,0.313054,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,1X,Over 2.5,Home or draw,1693,536,0.498523,0.686946,0.316598,0.342459,0.9245,-2.586,-0.1115,0.294877,0.339149,0.18547,0.498523,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,X2,Over 2.5,Draw or away,1693,419,0.498523,0.568813,0.24749,0.283566,0.8728,-3.608,-0.1457,0.22752,0.268603,0.067336,0.498523,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O25,12,Over 2.5,Home or away,1693,733,0.498523,0.744241,0.432959,0.371021,1.1669,6.194,0.2839,0.409535,0.456687,0.242764,0.498523,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,BTTS,Under 2.5,BTTS Yes,1693,207,0.501477,0.531601,0.122268,0.266585,0.4586,-14.432,-0.5784,0.107513,0.138734,0.033077,0.501477,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,BTTS_NO,Under 2.5,BTTS No,1693,642,0.501477,0.468399,0.379209,0.234891,1.6144,14.432,0.5784,0.356394,0.40257,0.0,0.468399,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,HOME,Under 2.5,Home win,1693,305,0.501477,0.431187,0.180154,0.21623,0.8332,-3.608,-0.1457,0.162577,0.199178,0.0,0.431187,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,DRAW,Under 2.5,Draw,1693,322,0.501477,0.255759,0.190195,0.128257,1.4829,6.194,0.2839,0.17221,0.209583,0.0,0.255759,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,AWAY,Under 2.5,Away win,1693,222,0.501477,0.313054,0.131128,0.156989,0.8353,-2.586,-0.1115,0.115881,0.148046,0.0,0.313054,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,1X,Under 2.5,Home or draw,1693,627,0.501477,0.686946,0.370348,0.344488,1.0751,2.586,0.1115,0.347663,0.393621,0.188423,0.501477,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,X2,Under 2.5,Draw or away,1693,544,0.501477,0.568813,0.321323,0.285246,1.1265,3.608,0.1457,0.299504,0.343951,0.070289,0.501477,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U25,12,Under 2.5,Home or away,1693,527,0.501477,0.744241,0.311282,0.373219,0.834,-6.194,-0.2839,0.289674,0.333744,0.245718,0.501477,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,BTTS,Over 3.5,BTTS Yes,1693,420,0.277614,0.531601,0.24808,0.14758,1.681,10.05,0.4497,0.228092,0.269209,0.0,0.277614,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,BTTS_NO,Over 3.5,BTTS No,1693,50,0.277614,0.468399,0.029533,0.130034,0.2271,-10.05,-0.4497,0.022473,0.038724,0.0,0.277614,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,HOME,Over 3.5,Home win,1693,216,0.277614,0.431187,0.127584,0.119703,1.0658,0.788,0.0355,0.112531,0.144324,0.0,0.277614,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,DRAW,Over 3.5,Draw,1693,111,0.277614,0.255759,0.065564,0.071002,0.9234,-0.544,-0.0278,0.054729,0.078366,0.0,0.255759,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,AWAY,Over 3.5,Away win,1693,143,0.277614,0.313054,0.084465,0.086908,0.9719,-0.244,-0.0118,0.072141,0.098671,0.0,0.277614,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,1X,Over 3.5,Home or draw,1693,327,0.277614,0.686946,0.193148,0.190706,1.0128,0.244,0.0118,0.175047,0.212639,0.0,0.277614,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,X2,Over 3.5,Draw or away,1693,254,0.277614,0.568813,0.15003,0.15791,0.9501,-0.788,-0.0355,0.133812,0.167832,0.0,0.277614,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,O35,12,Over 3.5,Home or away,1693,359,0.277614,0.744241,0.21205,0.206611,1.0263,0.544,0.0278,0.193241,0.232162,0.021855,0.277614,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,BTTS,Under 3.5,BTTS Yes,1693,480,0.722386,0.531601,0.28352,0.384021,0.7383,-10.05,-0.4497,0.26256,0.305461,0.253987,0.531601,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,BTTS_NO,Under 3.5,BTTS No,1693,743,0.722386,0.468399,0.438866,0.338365,1.297,10.05,0.4497,0.415392,0.462617,0.190786,0.468399,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,HOME,Under 3.5,Home win,1693,514,0.722386,0.431187,0.303603,0.311484,0.9747,-0.788,-0.0355,0.282165,0.325931,0.153574,0.431187,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,DRAW,Under 3.5,Draw,1693,322,0.722386,0.255759,0.190195,0.184757,1.0294,0.544,0.0278,0.17221,0.209583,0.0,0.255759,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,AWAY,Under 3.5,Away win,1693,387,0.722386,0.313054,0.228588,0.226146,1.0108,0.244,0.0118,0.209213,0.249193,0.03544,0.313054,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,1X,Under 3.5,Home or draw,1693,836,0.722386,0.686946,0.493798,0.496241,0.9951,-0.244,-0.0118,0.470023,0.517601,0.409333,0.686946,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,X2,Under 3.5,Draw or away,1693,709,0.722386,0.568813,0.418783,0.410903,1.0192,0.788,0.0355,0.395492,0.442442,0.291199,0.568813,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,U35,12,Under 3.5,Home or away,1693,901,0.722386,0.744241,0.532191,0.537629,0.9899,-0.544,-0.0278,0.508377,0.55586,0.466627,0.722386,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS,HOME,BTTS Yes,Home win,1693,329,0.531601,0.431187,0.19433,0.229219,0.8478,-3.489,-0.1412,0.176182,0.213861,0.0,0.431187,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS,DRAW,BTTS Yes,Draw,1693,318,0.531601,0.255759,0.187832,0.135962,1.3815,5.187,0.2383,0.169941,0.207137,0.0,0.255759,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS,AWAY,BTTS Yes,Away win,1693,253,0.531601,0.313054,0.149439,0.16642,0.898,-1.698,-0.0734,0.13325,0.167215,0.0,0.313054,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS,1X,BTTS Yes,Home or draw,1693,647,0.531601,0.686946,0.382162,0.365181,1.0465,1.698,0.0734,0.359307,0.405551,0.218547,0.531601,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS,X2,BTTS Yes,Draw or away,1693,571,0.531601,0.568813,0.337271,0.302381,1.1154,3.489,0.1412,0.315141,0.360138,0.100413,0.531601,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS,12,BTTS Yes,Home or away,1693,582,0.531601,0.744241,0.343768,0.395639,0.8689,-5.187,-0.2383,0.32152,0.366724,0.275842,0.531601,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS_NO,HOME,BTTS No,Home win,1693,401,0.468399,0.431187,0.236858,0.201968,1.1727,3.489,0.1412,0.217215,0.257692,0.0,0.431187,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS_NO,DRAW,BTTS No,Draw,1693,115,0.468399,0.255759,0.067927,0.119797,0.567,-5.187,-0.2383,0.056893,0.080917,0.0,0.255759,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS_NO,AWAY,BTTS No,Away win,1693,277,0.468399,0.313054,0.163615,0.146634,1.1158,1.698,0.0734,0.146758,0.181994,0.0,0.313054,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS_NO,1X,BTTS No,Home or draw,1693,516,0.468399,0.686946,0.304784,0.321765,0.9472,-1.698,-0.0734,0.28332,0.327133,0.155346,0.468399,True,True,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS_NO,X2,BTTS No,Draw or away,1693,392,0.468399,0.568813,0.231542,0.266431,0.869,-3.489,-0.1412,0.21207,0.252229,0.037212,0.468399,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,BTTS_NO,12,BTTS No,Home or away,1693,678,0.468399,0.744241,0.400473,0.348602,1.1488,5.187,0.2383,0.377382,0.424013,0.21264,0.468399,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,1X,X2,Home or draw,Draw or away,1693,433,0.686946,0.568813,0.255759,0.390744,0.6545,-13.498,-0.5878,0.235546,0.277078,0.255759,0.568813,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,1X,12,Home or draw,Home or away,1693,730,0.686946,0.744241,0.431187,0.511254,0.8434,-8.007,-0.3957,0.407778,0.454908,0.431187,0.686946,True,False,RESEARCH,1.0.0
league=League Two,League Two,ALL,X2,12,Draw or away,Home or away,1693,530,0.568813,0.744241,0.313054,0.423334,0.7395,-11.028,-0.5104,0.291408,0.335546,0.313054,0.568813,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,U25,Over 1.5,Under 2.5,1055,242,0.780095,0.449289,0.229384,0.350488,0.6545,-12.11,-0.5878,0.205022,0.255709,0.229384,0.449289,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,U35,Over 1.5,Under 3.5,1055,497,0.780095,0.690995,0.47109,0.539042,0.8739,-6.795,-0.355,0.441128,0.501262,0.47109,0.690995,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,BTTS_NO,Over 1.5,BTTS No,1055,223,0.780095,0.43128,0.211374,0.336439,0.6283,-12.506,-0.6097,0.187807,0.237036,0.211374,0.43128,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,HOME,Over 1.5,Home win,1055,391,0.780095,0.470142,0.370616,0.366755,1.0105,0.386,0.0187,0.341991,0.40018,0.250237,0.470142,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,DRAW,Over 1.5,Draw,1055,191,0.780095,0.24455,0.181043,0.190772,0.949,-0.973,-0.0547,0.158978,0.205422,0.024645,0.24455,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,AWAY,Over 1.5,Away win,1055,241,0.780095,0.285308,0.228436,0.222567,1.0264,0.587,0.0314,0.204114,0.254728,0.065403,0.285308,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,1X,Over 1.5,Home or draw,1055,582,0.780095,0.714692,0.551659,0.557527,0.9895,-0.587,-0.0314,0.521515,0.581428,0.494787,0.714692,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,X2,Over 1.5,Draw or away,1055,432,0.780095,0.529858,0.409479,0.413339,0.9907,-0.386,-0.0187,0.380186,0.439428,0.309953,0.529858,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O15,12,Over 1.5,Home or away,1055,632,0.780095,0.75545,0.599052,0.589323,1.0165,0.973,0.0547,0.569171,0.628215,0.535545,0.75545,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U15,HOME,Under 1.5,Home win,1055,105,0.219905,0.470142,0.099526,0.103387,0.9627,-0.386,-0.0187,0.082889,0.11907,0.0,0.219905,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U15,DRAW,Under 1.5,Draw,1055,67,0.219905,0.24455,0.063507,0.053778,1.1809,0.973,0.0547,0.050316,0.079865,0.0,0.219905,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U15,AWAY,Under 1.5,Away win,1055,60,0.219905,0.285308,0.056872,0.062741,0.9065,-0.587,-0.0314,0.044437,0.072522,0.0,0.219905,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U15,1X,Under 1.5,Home or draw,1055,172,0.219905,0.714692,0.163033,0.157164,1.0373,0.587,0.0314,0.141972,0.186539,0.0,0.219905,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U15,X2,Under 1.5,Draw or away,1055,127,0.219905,0.529858,0.120379,0.116518,1.0331,0.386,0.0187,0.102108,0.141405,0.0,0.219905,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U15,12,Under 1.5,Home or away,1055,165,0.219905,0.75545,0.156398,0.166127,0.9414,-0.973,-0.0547,0.13573,0.179559,0.0,0.219905,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,U35,Over 2.5,Under 3.5,1055,255,0.550711,0.690995,0.241706,0.380539,0.6352,-13.883,-0.604,0.216839,0.268447,0.241706,0.550711,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,BTTS,Over 2.5,BTTS Yes,1055,473,0.550711,0.56872,0.448341,0.313201,1.4315,13.514,0.5486,0.418572,0.478485,0.119431,0.550711,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,BTTS_NO,Over 2.5,BTTS No,1055,108,0.550711,0.43128,0.10237,0.23751,0.431,-13.514,-0.5486,0.085496,0.122128,0.0,0.43128,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,HOME,Over 2.5,Home win,1055,325,0.550711,0.470142,0.308057,0.258912,1.1898,4.914,0.1979,0.280935,0.336571,0.020853,0.470142,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,DRAW,Over 2.5,Draw,1055,64,0.550711,0.24455,0.060664,0.134676,0.4504,-7.401,-0.3462,0.047791,0.076724,0.0,0.24455,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,AWAY,Over 2.5,Away win,1055,192,0.550711,0.285308,0.181991,0.157122,1.1583,2.487,0.1107,0.159875,0.206413,0.0,0.285308,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,1X,Over 2.5,Home or draw,1055,389,0.550711,0.714692,0.36872,0.393589,0.9368,-2.487,-0.1107,0.340132,0.398261,0.265403,0.550711,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,X2,Over 2.5,Draw or away,1055,256,0.550711,0.529858,0.242654,0.291798,0.8316,-4.914,-0.1979,0.217749,0.269426,0.080569,0.529858,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O25,12,Over 2.5,Home or away,1055,517,0.550711,0.75545,0.490047,0.416035,1.1779,7.401,0.3462,0.459973,0.520194,0.306161,0.550711,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,BTTS,Under 2.5,BTTS Yes,1055,127,0.449289,0.56872,0.120379,0.25552,0.4711,-13.514,-0.5486,0.102108,0.141405,0.018009,0.449289,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,BTTS_NO,Under 2.5,BTTS No,1055,347,0.449289,0.43128,0.32891,0.193769,1.6974,13.514,0.5486,0.301225,0.357836,0.0,0.43128,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,HOME,Under 2.5,Home win,1055,171,0.449289,0.470142,0.162085,0.21123,0.7673,-4.914,-0.1979,0.14108,0.185543,0.0,0.449289,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,DRAW,Under 2.5,Draw,1055,194,0.449289,0.24455,0.183886,0.109874,1.6736,7.401,0.3462,0.161671,0.208395,0.0,0.24455,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,AWAY,Under 2.5,Away win,1055,109,0.449289,0.285308,0.103318,0.128186,0.806,-2.487,-0.1107,0.086367,0.123147,0.0,0.285308,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,1X,Under 2.5,Home or draw,1055,365,0.449289,0.714692,0.345972,0.321103,1.0774,2.487,0.1107,0.317873,0.375188,0.163981,0.449289,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,X2,Under 2.5,Draw or away,1055,303,0.449289,0.529858,0.287204,0.238059,1.2064,4.914,0.1979,0.260712,0.31524,0.0,0.449289,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U25,12,Under 2.5,Home or away,1055,280,0.449289,0.75545,0.265403,0.339416,0.7819,-7.401,-0.3462,0.239644,0.292864,0.204739,0.449289,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,BTTS,Over 3.5,BTTS Yes,1055,288,0.309005,0.56872,0.272986,0.175737,1.5534,9.725,0.4249,0.246963,0.300656,0.0,0.309005,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,BTTS_NO,Over 3.5,BTTS No,1055,38,0.309005,0.43128,0.036019,0.133267,0.2703,-9.725,-0.4249,0.026353,0.049052,0.0,0.309005,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,HOME,Over 3.5,Home win,1055,172,0.309005,0.470142,0.163033,0.145276,1.1222,1.776,0.077,0.141972,0.186539,0.0,0.309005,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,DRAW,Over 3.5,Draw,1055,64,0.309005,0.24455,0.060664,0.075567,0.8028,-1.49,-0.075,0.047791,0.076724,0.0,0.24455,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,AWAY,Over 3.5,Away win,1055,90,0.309005,0.285308,0.085308,0.088162,0.9676,-0.285,-0.0137,0.06992,0.103705,0.0,0.285308,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,1X,Over 3.5,Home or draw,1055,236,0.309005,0.714692,0.223697,0.220843,1.0129,0.285,0.0137,0.199578,0.24982,0.023697,0.309005,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,X2,Over 3.5,Draw or away,1055,154,0.309005,0.529858,0.145972,0.163729,0.8915,-1.776,-0.077,0.12595,0.168562,0.0,0.309005,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,O35,12,Over 3.5,Home or away,1055,262,0.309005,0.75545,0.248341,0.233438,1.0638,1.49,0.075,0.223214,0.275294,0.064455,0.309005,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,BTTS,Under 3.5,BTTS Yes,1055,312,0.690995,0.56872,0.295735,0.392983,0.7525,-9.725,-0.4249,0.268977,0.323975,0.259716,0.56872,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,BTTS_NO,Under 3.5,BTTS No,1055,417,0.690995,0.43128,0.395261,0.298012,1.3263,9.725,0.4249,0.366189,0.425092,0.122275,0.43128,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,HOME,Under 3.5,Home win,1055,324,0.690995,0.470142,0.307109,0.324866,0.9453,-1.776,-0.077,0.280014,0.335603,0.161137,0.470142,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,DRAW,Under 3.5,Draw,1055,194,0.690995,0.24455,0.183886,0.168983,1.0882,1.49,0.075,0.161671,0.208395,0.0,0.24455,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,AWAY,Under 3.5,Away win,1055,211,0.690995,0.285308,0.2,0.197147,1.0145,0.285,0.0137,0.17697,0.225207,0.0,0.285308,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,1X,Under 3.5,Home or draw,1055,518,0.690995,0.714692,0.490995,0.493849,0.9942,-0.285,-0.0137,0.460916,0.52114,0.405687,0.690995,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,X2,Under 3.5,Draw or away,1055,405,0.690995,0.529858,0.383886,0.366129,1.0485,1.776,0.077,0.355011,0.413604,0.220853,0.529858,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,U35,12,Under 3.5,Home or away,1055,535,0.690995,0.75545,0.507109,0.522013,0.9714,-1.49,-0.075,0.476969,0.537197,0.446445,0.690995,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS,HOME,BTTS Yes,Home win,1055,244,0.56872,0.470142,0.23128,0.267379,0.865,-3.61,-0.146,0.206838,0.257671,0.038863,0.470142,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS,DRAW,BTTS Yes,Draw,1055,191,0.56872,0.24455,0.181043,0.13908,1.3017,4.196,0.1971,0.158978,0.205422,0.0,0.24455,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS,AWAY,BTTS Yes,Away win,1055,165,0.56872,0.285308,0.156398,0.162261,0.9639,-0.586,-0.0262,0.13573,0.179559,0.0,0.285308,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS,1X,BTTS Yes,Home or draw,1055,435,0.56872,0.714692,0.412322,0.40646,1.0144,0.586,0.0262,0.382988,0.442292,0.283412,0.56872,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS,X2,BTTS Yes,Draw or away,1055,356,0.56872,0.529858,0.337441,0.301341,1.1198,3.61,0.146,0.309544,0.366517,0.098578,0.529858,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS,12,BTTS Yes,Home or away,1055,409,0.56872,0.75545,0.387678,0.42964,0.9023,-4.196,-0.1971,0.358735,0.417435,0.324171,0.56872,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS_NO,HOME,BTTS No,Home win,1055,252,0.43128,0.470142,0.238863,0.202763,1.178,3.61,0.146,0.21411,0.26551,0.0,0.43128,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS_NO,DRAW,BTTS No,Draw,1055,67,0.43128,0.24455,0.063507,0.105469,0.6021,-4.196,-0.1971,0.050316,0.079865,0.0,0.24455,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS_NO,AWAY,BTTS No,Away win,1055,136,0.43128,0.285308,0.12891,0.123048,1.0476,0.586,0.0262,0.110027,0.150486,0.0,0.285308,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS_NO,1X,BTTS No,Home or draw,1055,319,0.43128,0.714692,0.30237,0.308232,0.981,-0.586,-0.0262,0.275413,0.33076,0.145972,0.43128,True,True,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS_NO,X2,BTTS No,Draw or away,1055,203,0.43128,0.529858,0.192417,0.228517,0.842,-3.61,-0.146,0.169763,0.217303,0.0,0.43128,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,BTTS_NO,12,BTTS No,Home or away,1055,388,0.43128,0.75545,0.367773,0.32581,1.1288,4.196,0.1971,0.339204,0.397301,0.18673,0.43128,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,1X,X2,Home or draw,Draw or away,1055,258,0.714692,0.529858,0.24455,0.378685,0.6458,-13.414,-0.5952,0.21957,0.271383,0.24455,0.529858,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,1X,12,Home or draw,Home or away,1055,496,0.714692,0.75545,0.470142,0.539914,0.8708,-6.977,-0.3595,0.440187,0.500314,0.470142,0.714692,True,False,RESEARCH,1.0.0
league=Mexico Liga MX,Mexico Liga MX,ALL,X2,12,Draw or away,Home or away,1055,301,0.529858,0.75545,0.285308,0.400281,0.7128,-11.497,-0.5359,0.258877,0.313297,0.285308,0.529858,True,False,RESEARCH,1.0.0
league=Norway Eliteserien,Norway Eliteserien,ALL,O15,U25,Over 1.5,Under 2.5,860,175,0.794186,0.409302,0.203488,0.325062,0.626,-12.157,-0.6116,0.177927,0.231687,0.203488,0.409302,True,False,RESEARCH,1.0.0
league=Norway Eliteserien,Norway Eliteserien,ALL,O15,U35,Over 1.5,Under 3.5,860,365,0.794186,0.630233,0.424419,0.500522,0.848,-7.61,-0.3899,0.391793,0.457717,0.424419,0.630233,True,False,RESEARCH,1.0.0
