variant,month,target,dataset_id,retrain_id,train_start,train_end,n_train,n_test,target_prevalence,majority_accuracy,accuracy,accuracy_lift,auc,pr_auc,brier,log_loss,ece,baseline_log_loss,baseline_brier,margin_vs_baseline_ll,mean_predicted,mean_actual,model_age_months,gate_decision,interpretable
rolling_3y,2025-02,over35,b4fc56b250d1,rolling_3y:2025-02,2022-02-01,2025-01-31,39917,1180,0.2466,0.7534,0.7559,0.254,0.6154,0.3499,0.1797,0.54203,0.02664,0.55784,0.18586,0.01581,0.2717,0.2466,0,PROMOTE,True
rolling_3y,2025-03,btts,4ded84caba90,rolling_3y:2025-03,2022-03-01,2025-02-28,40021,1333,0.5184,0.5184,0.5679,4.951,0.5733,0.5853,0.24351,0.67927,0.01458,0.69385,0.25035,0.01457,0.5208,0.5184,0,PROMOTE,True
rolling_3y,2025-03,over15,4ded84caba90,rolling_3y:2025-03,2022-03-01,2025-02-28,40021,1333,0.7239,0.7239,0.7262,0.225,0.5786,0.7775,0.19616,0.58035,0.01111,0.59254,0.20116,0.01219,0.7294,0.7239,0,PROMOTE,True
rolling_3y,2025-03,over25,4ded84caba90,rolling_3y:2025-03,2022-03-01,2025-02-28,40021,1333,0.4801,0.5199,0.5544,3.451,0.5833,0.5593,0.24305,0.67879,0.02495,0.68927,0.24805,0.01048,0.4852,0.4801,0,PROMOTE,True
rolling_3y,2025-03,over35,4ded84caba90,rolling_3y:2025-03,2022-03-01,2025-02-28,40021,1333,0.2408,0.7592,0.7577,-0.15,0.6124,0.3069,0.17855,0.53864,0.03099,0.55098,0.1826,0.01234,0.2582,0.2408,0,PROMOTE,True
rolling_3y,2025-04,btts,9647ccdd6d37,rolling_3y:2025-04,2022-04-01,2025-03-31,40328,1570,0.5369,0.5369,0.5624,2.548,0.5926,0.6344,0.23918,0.66969,0.02115,0.68918,0.24802,0.01949,0.532,0.5369,0,PROMOTE,True
rolling_3y,2025-04,over15,9647ccdd6d37,rolling_3y:2025-04,2022-04-01,2025-03-31,40328,1570,0.7459,0.7459,0.7446,-0.127,0.6163,0.8238,0.18332,0.54978,0.01097,0.56457,0.18862,0.01479,0.7366,0.7459,0,PROMOTE,True
rolling_3y,2025-04,over25,9647ccdd6d37,rolling_3y:2025-04,2022-04-01,2025-03-31,40328,1570,0.5045,0.5045,0.5809,7.643,0.6071,0.6125,0.24031,0.67317,0.01534,0.69193,0.2494,0.01876,0.495,0.5045,0,PROMOTE,True
rolling_3y,2025-04,over35,9647ccdd6d37,rolling_3y:2025-04,2022-04-01,2025-03-31,40328,1570,0.2917,0.7083,0.7076,-0.064,0.6302,0.3987,0.19905,0.58496,0.02741,0.59809,0.20434,0.01314,0.2654,0.2917,0,PROMOTE,True
rolling_3y,2025-05,btts,0696f53f6425,rolling_3y:2025-05,2022-05-01,2025-04-30,40342,1172,0.5529,0.5529,0.5811,2.816,0.5792,0.6377,0.23975,0.67112,0.02446,0.68986,0.24837,0.01874,0.5538,0.5529,0,PROMOTE,True
rolling_3y,2025-05,over15,0696f53f6425,rolling_3y:2025-05,2022-05-01,2025-04-30,40342,1172,0.7585,0.7585,0.7619,0.341,0.6023,0.8255,0.17791,0.53819,0.01033,0.54661,0.18095,0.00841,0.7576,0.7585,0,PROMOTE,True
rolling_3y,2025-05,over25,0696f53f6425,rolling_3y:2025-05,2022-05-01,2025-04-30,40342,1172,0.5333,0.5333,0.5751,4.181,0.5977,0.6187,0.24142,0.67566,0.01779,0.68752,0.24719,0.01186,0.53,0.5333,0,PROMOTE,True
rolling_3y,2025-05,over35,0696f53f6425,rolling_3y:2025-05,2022-05-01,2025-04-30,40342,1172,0.3106,0.6894,0.6928,0.341,0.6014,0.4057,0.20808,0.60537,0.02931,0.61508,0.21221,0.00971,0.2928,0.3106,0,PROMOTE,True
rolling_3y,2025-06,btts,761a6a57cbfc,rolling_3y:2025-06,2022-06-01,2025-05-31,40490,295,0.5593,0.5593,0.5763,1.695,0.5483,0.6214,0.24046,0.67286,0.03829,0.68407,0.24549,0.0112,0.5495,0.5593,0,PROMOTE,True
rolling_3y,2025-06,over15,761a6a57cbfc,rolling_3y:2025-06,2022-06-01,2025-05-31,40490,295,0.7898,0.7898,0.7932,0.339,0.5319,0.8324,0.16926,0.51994,0.04783,0.51299,0.16567,-0.00695,0.7471,0.7898,0,PROMOTE,True
rolling_3y,2025-06,over25,761a6a57cbfc,rolling_3y:2025-06,2022-06-01,2025-05-31,40490,295,0.5763,0.5763,0.5932,1.695,0.6419,0.7084,0.23064,0.65292,0.05673,0.6819,0.24438,0.02899,0.528,0.5763,0,PROMOTE,True
rolling_3y,2025-06,over35,761a6a57cbfc,rolling_3y:2025-06,2022-06-01,2025-05-31,40490,295,0.3254,0.6746,0.6678,-0.678,0.6249,0.4203,0.21234,0.61344,0.04553,0.62212,0.21572,0.00868,0.2946,0.3254,0,PROMOTE,True
rolling_3y,2025-07,btts,b0c66edc952f,rolling_3y:2025-07,2022-07-01,2025-06-30,40266,449,0.5501,0.5501,0.6147,6.459,0.638,0.6677,0.23516,0.66229,0.06283,0.6769,0.24193,0.01461,0.5264,0.5501,0,PROMOTE,True
rolling_3y,2025-07,over15,761a6a57cbfc,rolling_3y:2025-07,2022-07-01,2025-06-30,40266,449,0.7483,0.7483,0.7506,0.223,0.5966,0.8111,0.18484,0.55453,0.04385,0.54623,0.18111,-0.0083,0.735,0.7483,1,REJECT,True
rolling_3y,2025-07,over25,761a6a57cbfc,rolling_3y:2025-07,2022-07-01,2025-06-30,40266,449,0.539,0.539,0.6125,7.35,0.6389,0.6522,0.23654,0.66642,0.04303,0.68218,0.24455,0.01577,0.5076,0.539,1,REJECT,True
rolling_3y,2025-07,over35,b0c66edc952f,rolling_3y:2025-07,2022-07-01,2025-06-30,40266,449,0.343,0.657,0.6592,0.223,0.6333,0.478,0.21848,0.62676,0.06786,0.63245,0.22136,0.00569,0.2751,0.343,0,PROMOTE,True
rolling_3y,2025-08,btts,72e1079a1df7,rolling_3y:2025-08,2022-08-01,2025-07-30,39790,1350,0.543,0.543,0.5607,1.778,0.5681,0.6174,0.24375,0.67997,0.01285,0.6875,0.24718,0.00753,0.531,0.543,0,PROMOTE,True
rolling_3y,2025-08,over15,72e1079a1df7,rolling_3y:2025-08,2022-08-01,2025-07-30,39790,1350,0.7533,0.7533,0.7504,-0.296,0.5769,0.8164,0.18427,0.55243,0.03064,0.55347,0.18389,0.00104,0.7462,0.7533,0,PROMOTE,True
rolling_3y,2025-08,over25,761a6a57cbfc,rolling_3y:2025-08,2022-08-01,2025-07-30,39790,1350,0.5104,0.5104,0.5593,4.889,0.585,0.5941,0.24413,0.68126,0.02387,0.68819,0.24752,0.00693,0.5152,0.5104,2,REJECT,True
rolling_3y,2025-08,over35,72e1079a1df7,rolling_3y:2025-08,2022-08-01,2025-07-30,39790,1350,0.2867,0.7133,0.7126,-0.074,0.6118,0.38,0.19774,0.58245,0.01901,0.5916,0.20143,0.00915,0.2872,0.2867,0,PROMOTE,True
rolling_3y,2025-09,btts,a3de443ee1a8,rolling_3y:2025-09,2022-09-01,2025-08-31,39678,1165,0.5674,0.5674,0.5433,-2.403,0.5368,0.6257,0.24455,0.68131,0.03493,0.68692,0.2469,0.00561,0.5365,0.5674,0,PROMOTE,True
rolling_3y,2025-09,over15,a3de443ee1a8,rolling_3y:2025-09,2022-09-01,2025-08-31,39678,1165,0.7588,0.7588,0.7579,-0.086,0.603,0.8265,0.17894,0.5404,0.01292,0.54714,0.18115,0.00674,0.7492,0.7588,0,PROMOTE,True
rolling_3y,2025-09,over25,a3de443ee1a8,rolling_3y:2025-09,2022-09-01,2025-08-31,39678,1165,0.521,0.521,0.5717,5.064,0.5959,0.6256,0.24163,0.6758,0.00973,0.68595,0.24644,0.01015,0.5128,0.521,0,PROMOTE,True
rolling_3y,2025-09,over35,a3de443ee1a8,rolling_3y:2025-09,2022-09-01,2025-08-31,39678,1165,0.2987,0.7013,0.7021,0.086,0.5904,0.3721,0.20581,0.60052,0.02872,0.60943,0.20932,0.00891,0.276,0.2987,0,PROMOTE,True
rolling_3y,2025-10,btts,0ada179870f5,rolling_3y:2025-10,2022-10-01,2025-09-30,39633,1154,0.5442,0.5442,0.6057,6.153,0.6218,0.6639,0.23564,0.66295,0.04063,0.67966,0.24329,0.01671,0.5442,0.5442,0,PROMOTE,True
rolling_3y,2025-10,over15,0ada179870f5,rolling_3y:2025-10,2022-10-01,2025-09-30,39633,1154,0.7669,0.7669,0.7695,0.26,0.6335,0.8483,0.17178,0.52364,0.02071,0.52791,0.17306,0.00427,0.7488,0.7669,0,PROMOTE,True
rolling_3y,2025-10,over25,0ada179870f5,rolling_3y:2025-10,2022-10-01,2025-09-30,39633,1154,0.5173,0.5173,0.578,6.066,0.5982,0.5951,0.24225,0.67755,0.01452,0.67589,0.24145,-0.00166,0.5158,0.5173,0,PROMOTE,True
rolling_3y,2025-10,over35,0ada179870f5,rolling_3y:2025-10,2022-10-01,2025-09-30,39633,1154,0.2964,0.7036,0.7132,0.953,0.6225,0.4258,0.19893,0.58464,0.01423,0.59356,0.20278,0.00892,0.2824,0.2964,0,PROMOTE,True
rolling_3y,2025-11,btts,4c58593e35e6,rolling_3y:2025-11,2022-11-01,2025-10-31,39080,1169,0.5201,0.5201,0.5458,2.566,0.5687,0.5937,0.24446,0.68123,0.02177,0.69357,0.2502,0.01234,0.5353,0.5201,0,PROMOTE,True
rolling_3y,2025-11,over15,4c58593e35e6,rolling_3y:2025-11,2022-11-01,2025-10-31,39080,1169,0.7451,0.7451,0.7459,0.086,0.574,0.7961,0.18754,0.56129,0.02284,0.5651,0.18882,0.00382,0.7489,0.7451,0,PROMOTE,True
rolling_3y,2025-11,over25,0ada179870f5,rolling_3y:2025-11,2022-11-01,2025-10-31,39080,1169,0.5269,0.5269,0.5492,2.224,0.5779,0.6162,0.24366,0.67988,0.03388,0.68845,0.24771,0.00856,0.5097,0.5269,1,REJECT,True
rolling_3y,2025-11,over35,4c58593e35e6,rolling_3y:2025-11,2022-11-01,2025-10-31,39080,1169,0.2849,0.7151,0.7169,0.171,0.5959,0.3882,0.1978,0.58339,0.01078,0.59428,0.2025,0.01089,0.2804,0.2849,0,PROMOTE,True
rolling_3y,2025-12,btts,57006247bea3,rolling_3y:2025-12,2022-12-01,2025-11-30,39523,839,0.5352,0.5352,0.5435,0.834,0.5656,0.6133,0.24442,0.68113,0.02378,0.68925,0.24807,0.00813,0.5379,0.5352,0,PROMOTE,True
rolling_3y,2025-12,over15,57006247bea3,rolling_3y:2025-12,2022-12-01,2025-11-30,39523,839,0.7497,0.7497,0.7473,-0.238,0.5872,0.8116,0.18418,0.55261,0.01537,0.56085,0.18694,0.00824,0.7519,0.7497,0,PROMOTE,True
rolling_3y,2025-12,over25,57006247bea3,rolling_3y:2025-12,2022-12-01,2025-11-30,39523,839,0.4958,0.5042,0.5411,3.695,0.5651,0.5534,0.24748,0.6881,0.02744,0.69041,0.24866,0.00232,0.5201,0.4958,0,PROMOTE,True
rolling_3y,2025-12,over35,57006247bea3,rolling_3y:2025-12,2022-12-01,2025-11-30,39523,839,0.2718,0.7282,0.7306,0.238,0.5582,0.3341,0.19687,0.58311,0.03361,0.58196,0.19671,-0.00115,0.2708,0.2718,0,PROMOTE,True
rolling_3y,2026-01,btts,6c5d31a03b85,rolling_3y:2026-01,2023-01-01,2025-12-31,39804,940,0.5106,0.5106,0.5479,3.723,0.5925,0.6201,0.24005,0.6713,0.03896,0.69068,0.24877,0.01938,0.5308,0.5106,0,PROMOTE,True
rolling_3y,2026-01,over15,6c5d31a03b85,rolling_3y:2026-01,2023-01-01,2025-12-31,39804,940,0.7383,0.7383,0.7415,0.319,0.6225,0.8121,0.18545,0.55533,0.01333,0.56612,0.18975,0.01079,0.7358,0.7383,0,PROMOTE,True
rolling_3y,2026-01,over25,6c5d31a03b85,rolling_3y:2026-01,2023-01-01,2025-12-31,39804,940,0.5106,0.5106,0.5532,4.255,0.5806,0.607,0.24376,0.6801,0.02913,0.6891,0.24801,0.00899,0.499,0.5106,0,PROMOTE,True
rolling_3y,2026-01,over35,6c5d31a03b85,rolling_3y:2026-01,2023-01-01,2025-12-31,39804,940,0.266,0.734,0.733,-0.106,0.5942,0.3309,0.19128,0.56727,0.0456,0.56538,0.19006,-0.0019,0.2624,0.266,0,PROMOTE,True
rolling_3y,2026-02,btts,2efccc732c15,rolling_3y:2026-02,2023-02-01,2026-01-31,40027,1248,0.5593,0.5593,0.5721,1.282,0.5891,0.6472,0.24013,0.67234,0.03672,0.68304,0.24497,0.0107,0.5256,0.5593,0,PROMOTE,True
rolling_3y,2026-02,over15,2efccc732c15,rolling_3y:2026-02,2023-02-01,2026-01-31,40027,1248,0.7492,0.7492,0.7484,-0.08,0.5916,0.8005,0.18474,0.55507,0.0291,0.55606,0.1852,0.00099,0.7306,0.7492,0,PROMOTE,True
rolling_3y,2026-02,over25,2efccc732c15,rolling_3y:2026-02,2023-02-01,2026-01-31,40027,1248,0.5088,0.5088,0.5545,4.567,0.5897,0.5889,0.24206,0.67642,0.0263,0.6831,0.24507,0.00668,0.4958,0.5088,0,PROMOTE,True
rolling_3y,2026-02,over35,2efccc732c15,rolling_3y:2026-02,2023-02-01,2026-01-31,40027,1248,0.2748,0.7252,0.7244,-0.08,0.5945,0.3584,0.19448,0.57583,0.01827,0.58218,0.19709,0.00635,0.2615,0.2748,0,PROMOTE,True
rolling_3y,2026-03,btts,3c9d5d073c90,rolling_3y:2026-03,2023-03-01,2026-02-28,40261,1322,0.5257,0.5257,0.5802,5.446,0.6005,0.6252,0.23973,0.67147,0.01557,0.68866,0.24776,0.01719,0.5369,0.5257,0,PROMOTE,True
rolling_3y,2026-03,over15,3c9d5d073c90,rolling_3y:2026-03,2023-03-01,2026-02-28,40261,1322,0.7496,0.7496,0.7519,0.227,0.6051,0.8172,0.18265,0.54901,0.01244,0.56295,0.18805,0.01394,0.7395,0.7496,0,PROMOTE,True
rolling_3y,2026-03,over25,3c9d5d073c90,rolling_3y:2026-03,2023-03-01,2026-02-28,40261,1322,0.5144,0.5144,0.5681,5.371,0.6116,0.6178,0.23965,0.67179,0.02202,0.68305,0.24501,0.01126,0.507,0.5144,0,PROMOTE,True
rolling_3y,2026-03,over35,3c9d5d073c90,rolling_3y:2026-03,2023-03-01,2026-02-28,40261,1322,0.2844,0.7156,0.7171,0.151,0.5915,0.3637,0.19929,0.58591,0.01988,0.58803,0.2001,0.00212,0.2853,0.2844,0,PROMOTE,True
rolling_3y,2026-04,btts,7b61d0a824c5,rolling_3y:2026-04,2023-04-01,2026-03-31,40599,1653,0.5517,0.5517,0.5656,1.391,0.5703,0.6243,0.24036,0.6722,0.03693,0.68901,0.24794,0.01682,0.5397,0.5517,0,PROMOTE,True
rolling_3y,2026-04,over15,7b61d0a824c5,rolling_3y:2026-04,2023-04-01,2026-03-31,40599,1653,0.7707,0.7707,0.7731,0.242,0.5984,0.8231,0.17202,0.52624,0.0291,0.53595,0.17578,0.00971,0.7514,0.7707,0,PROMOTE,True
rolling_3y,2026-04,over25,7b61d0a824c5,rolling_3y:2026-04,2023-04-01,2026-03-31,40599,1653,0.5191,0.5191,0.5638,4.477,0.5817,0.5816,0.24532,0.68397,0.024,0.69361,0.25018,0.00964,0.5282,0.5191,0,PROMOTE,True
rolling_3y,2026-04,over35,7b61d0a824c5,rolling_3y:2026-04,2023-04-01,2026-03-31,40599,1653,0.2922,0.7078,0.7096,0.181,0.5762,0.3556,0.20499,0.59961,0.02326,0.60914,0.20879,0.00953,0.2973,0.2922,0,PROMOTE,True
rolling_3y,2026-05,btts,851bb4f2fa27,rolling_3y:2026-05,2023-05-01,2026-04-30,40581,1224,0.5931,0.5931,0.5899,-0.327,0.5854,0.7026,0.23213,0.65373,0.02802,0.68293,0.24492,0.0292,0.569,0.5931,0,PROMOTE,True
rolling_3y,2026-05,over15,851bb4f2fa27,rolling_3y:2026-05,2023-05-01,2026-04-30,40581,1224,0.7933,0.7933,0.7949,0.163,0.6202,0.8657,0.15935,0.49409,0.02579,0.50828,0.16373,0.01419,0.7742,0.7933,0,PROMOTE,True
rolling_3y,2026-05,over25,851bb4f2fa27,rolling_3y:2026-05,2023-05-01,2026-04-30,40581,1224,0.5523,0.5523,0.5907,3.84,0.6138,0.6556,0.23703,0.66637,0.01787,0.68404,0.2455,0.01767,0.5481,0.5523,0,PROMOTE,True
rolling_3y,2026-05,over35,851bb4f2fa27,rolling_3y:2026-05,2023-05-01,2026-04-30,40581,1224,0.3284,0.6716,0.6895,1.797,0.6135,0.4646,0.21043,0.61038,0.0151,0.62962,0.21913,0.01924,0.3208,0.3284,0,PROMOTE,True
rolling_3y,2026-06,btts,50e98b408de9,rolling_3y:2026-06,2023-06-01,2026-05-31,40571,92,0.5652,0.5652,0.6196,5.435,0.6389,0.6989,0.23143,0.65361,0.08065,0.67359,0.2403,0.01998,0.5741,0.5652,0,PROMOTE,True
rolling_3y,2026-06,over15,50e98b408de9,rolling_3y:2026-06,2023-06-01,2026-05-31,40571,92,0.8152,0.8152,0.8152,0.0,0.5733,0.8667,0.1521,0.47943,0.02826,0.49687,0.15768,0.01744,0.794,0.8152,0,PROMOTE,True
rolling_3y,2026-06,over25,50e98b408de9,rolling_3y:2026-06,2023-06-01,2026-05-31,40571,92,0.5761,0.5761,0.5652,-1.087,0.5312,0.5679,0.24908,0.69293,0.11266,0.66829,0.23768,-0.02463,0.5488,0.5761,0,PROMOTE,True
rolling_3y,2026-06,over35,50e98b408de9,rolling_3y:2026-06,2023-06-01,2026-05-31,40571,92,0.4022,0.5978,0.5978,0.0,0.6477,0.5078,0.24009,0.67129,0.12101,0.66625,0.23722,-0.00505,0.3037,0.4022,0,PROMOTE,True
rolling_3y,2026-07,btts,50e98b408de9,rolling_3y:2026-07,2023-07-01,2026-06-28,40124,441,0.5488,0.5488,0.5737,2.494,0.6028,0.6771,0.23607,0.66162,0.03555,0.6842,0.24554,0.02258,0.5627,0.5488,1,REJECT,True
rolling_3y,2026-07,over15,50e98b408de9,rolling_3y:2026-07,2023-07-01,2026-06-28,40124,441,0.7619,0.7619,0.7596,-0.227,0.6171,0.8436,0.17572,0.53088,0.03065,0.54434,0.17939,0.01346,0.7668,0.7619,1,REJECT,True
rolling_3y,2026-07,over25,e5b6b62dd660,rolling_3y:2026-07,2023-07-01,2026-06-28,40124,441,0.5351,0.5351,0.5306,-0.454,0.5703,0.6291,0.24556,0.68347,0.06785,0.68613,0.2464,0.00266,0.5355,0.5351,0,PROMOTE,True
rolling_3y,2026-07,over35,50e98b408de9,rolling_3y:2026-07,2023-07-01,2026-06-28,40124,441,0.2744,0.7256,0.737,1.134,0.6046,0.4058,0.1926,0.57161,0.04379,0.57602,0.19474,0.00441,0.3131,0.2744,1,REJECT,True
rolling_3y,2026-08,btts,fb6522a6f14b,rolling_3y:2026-08,2023-08-03,2026-07-31,39810,1409,0.5678,0.5678,0.5848,1.703,0.6121,0.7015,0.23074,0.65037,0.03551,0.67735,0.24217,0.02698,0.5438,0.5678,0,PROMOTE,True
rolling_3y,2026-08,over15,fb6522a6f14b,rolling_3y:2026-08,2023-08-03,2026-07-31,39810,1409,0.7644,0.7644,0.7665,0.213,0.6391,0.8434,0.17142,0.52266,0.02172,0.5373,0.17674,0.01464,0.7537,0.7644,0,PROMOTE,True
rolling_3y,2026-08,over25,fb6522a6f14b,rolling_3y:2026-08,2023-08-03,2026-07-31,39810,1409,0.5493,0.5493,0.6004,5.11,0.6275,0.6758,0.23485,0.66154,0.03429,0.68396,0.24541,0.02242,0.5199,0.5493,0,PROMOTE,True
rolling_3y,2026-08,over35,fb6522a6f14b,rolling_3y:2026-08,2023-08-03,2026-07-31,39810,1409,0.3215,0.6785,0.6884,0.994,0.6333,0.4617,0.20711,0.60227,0.02966,0.62015,0.21489,0.01789,0.2929,0.3215,0,PROMOTE,True
rolling_3y,2026-09,btts,f9950f262086,rolling_3y:2026-09,2023-09-01,2026-08-31,39908,1049,0.5615,0.5615,0.5634,0.191,0.5589,0.6371,0.24184,0.67531,0.0333,0.69124,0.24904,0.01594,0.5674,0.5615,0,PROMOTE,True
rolling_3y,2026-09,over15,f9950f262086,rolling_3y:2026-09,2023-09-01,2026-08-31,39908,1049,0.7769,0.7769,0.7788,0.191,0.6139,0.8457,0.16848,0.51632,0.04249,0.53415,0.17485,0.01783,0.7719,0.7769,0,PROMOTE,True
rolling_3y,2026-09,over25,f9950f262086,rolling_3y:2026-09,2023-09-01,2026-08-31,39908,1049,0.5462,0.5462,0.5567,1.049,0.5832,0.6266,0.24272,0.67831,0.0258,0.69161,0.24917,0.0133,0.5397,0.5462,0,PROMOTE,True
rolling_3y,2026-09,over35,f9950f262086,rolling_3y:2026-09,2023-09-01,2026-08-31,39908,1049,0.3232,0.6768,0.6864,0.953,0.5827,0.4233,0.2137,0.6185,0.03152,0.63289,0.21984,0.01439,0.3097,0.3232,0,PROMOTE,True
